"categoria","N","prop","dep_adm1","prov_adm2","dist_adm3"
"De 45 a 49 ",326,0.0504019789734075,"ancash","bolognesi","huallanca"
"De 50 a 54 ",339,0.0524118738404453,"ancash","bolognesi","huallanca"
"De 55 a 59 ",226,0.0349412492269635,"ancash","bolognesi","huallanca"
"De 60 a 64 ",201,0.0310760667903525,"ancash","bolognesi","huallanca"
"De 65 a 69 ",143,0.022108843537415,"ancash","bolognesi","huallanca"
"De 70 a 74 ",114,0.0176252319109462,"ancash","bolognesi","huallanca"
"De 75 a 79 ",81,0.0125231910946197,"ancash","bolognesi","huallanca"
"De 80 a 84 ",49,0.00757575757575758,"ancash","bolognesi","huallanca"
"De 85 a 89 ",34,0.00525664811379097,"ancash","bolognesi","huallanca"
"De 90 a 94 ",11,0.00170068027210884,"ancash","bolognesi","huallanca"
"De 95 a más",6,0.000927643784786642,"ancash","bolognesi","huallanca"
"De 0  a 4 ",117,0.0817039106145251,"ancash","bolognesi","huasta"
"De 5  a 9 ",145,0.101256983240223,"ancash","bolognesi","huasta"
"De 10 a 14 ",148,0.103351955307263,"ancash","bolognesi","huasta"
"De 15 a 19 ",100,0.0698324022346369,"ancash","bolognesi","huasta"
"De 20 a 24 ",63,0.0439944134078212,"ancash","bolognesi","huasta"
"De 25 a 29 ",100,0.0698324022346369,"ancash","bolognesi","huasta"
"De 30 a 34 ",76,0.053072625698324,"ancash","bolognesi","huasta"
"De 35 a 39 ",103,0.071927374301676,"ancash","bolognesi","huasta"
"De 40 a 44 ",90,0.0628491620111732,"ancash","bolognesi","huasta"
"De 45 a 49 ",74,0.0516759776536313,"ancash","bolognesi","huasta"
"De 50 a 54 ",66,0.0460893854748603,"ancash","bolognesi","huasta"
"De 55 a 59 ",72,0.0502793296089385,"ancash","bolognesi","huasta"
"De 60 a 64 ",57,0.039804469273743,"ancash","bolognesi","huasta"
"De 65 a 69 ",51,0.0356145251396648,"ancash","bolognesi","huasta"
"De 70 a 74 ",54,0.0377094972067039,"ancash","bolognesi","huasta"
"De 75 a 79 ",47,0.0328212290502793,"ancash","bolognesi","huasta"
"De 80 a 84 ",37,0.0258379888268156,"ancash","bolognesi","huasta"
"De 85 a 89 ",25,0.0174581005586592,"ancash","bolognesi","huasta"
"De 90 a 94 ",3,0.00209497206703911,"ancash","bolognesi","huasta"
"De 95 a más",4,0.00279329608938547,"ancash","bolognesi","huasta"
"De 0  a 4 ",81,0.0646448523543496,"ancash","bolognesi","huayllacayan"
"De 5  a 9 ",90,0.0718276137270551,"ancash","bolognesi","huayllacayan"
"De 10 a 14 ",88,0.0702314445331205,"ancash","bolognesi","huayllacayan"
"De 15 a 19 ",97,0.077414205905826,"ancash","bolognesi","huayllacayan"
"De 20 a 24 ",69,0.0550678371907422,"ancash","bolognesi","huayllacayan"
"De 25 a 29 ",76,0.0606544293695132,"ancash","bolognesi","huayllacayan"
"De 30 a 34 ",66,0.0526735833998404,"ancash","bolognesi","huayllacayan"
"De 35 a 39 ",74,0.0590582601755786,"ancash","bolognesi","huayllacayan"
"De 40 a 44 ",74,0.0590582601755786,"ancash","bolognesi","huayllacayan"
"De 45 a 49 ",69,0.0550678371907422,"ancash","bolognesi","huayllacayan"
"De 50 a 54 ",82,0.0654429369513168,"ancash","bolognesi","huayllacayan"
"De 55 a 59 ",76,0.0606544293695132,"ancash","bolognesi","huayllacayan"
"De 60 a 64 ",85,0.0678371907422187,"ancash","bolognesi","huayllacayan"
"De 65 a 69 ",53,0.0422984836392658,"ancash","bolognesi","huayllacayan"
"De 70 a 74 ",54,0.043096568236233,"ancash","bolognesi","huayllacayan"
"De 75 a 79 ",47,0.0375099760574621,"ancash","bolognesi","huayllacayan"
"De 80 a 84 ",34,0.0271348762968875,"ancash","bolognesi","huayllacayan"
"De 85 a 89 ",25,0.019952114924182,"ancash","bolognesi","huayllacayan"
"De 90 a 94 ",11,0.00877893056664006,"ancash","bolognesi","huayllacayan"
"De 95 a más",2,0.00159616919393456,"ancash","bolognesi","huayllacayan"
"De 0  a 4 ",28,0.0612691466083151,"ancash","bolognesi","la primavera"
"De 5  a 9 ",41,0.0897155361050328,"ancash","bolognesi","la primavera"
"De 10 a 14 ",39,0.0853391684901532,"ancash","bolognesi","la primavera"
"De 15 a 19 ",26,0.0568927789934354,"ancash","bolognesi","la primavera"
"De 20 a 24 ",22,0.0481400437636762,"ancash","bolognesi","la primavera"
"De 25 a 29 ",23,0.050328227571116,"ancash","bolognesi","la primavera"
"De 30 a 34 ",32,0.0700218818380744,"ancash","bolognesi","la primavera"
"De 35 a 39 ",28,0.0612691466083151,"ancash","bolognesi","la primavera"
"De 40 a 44 ",31,0.0678336980306346,"ancash","bolognesi","la primavera"
"De 45 a 49 ",30,0.0656455142231947,"ancash","bolognesi","la primavera"
"De 50 a 54 ",30,0.0656455142231947,"ancash","bolognesi","la primavera"
"De 55 a 59 ",17,0.037199124726477,"ancash","bolognesi","la primavera"
"De 60 a 64 ",25,0.0547045951859956,"ancash","bolognesi","la primavera"
"De 65 a 69 ",21,0.0459518599562363,"ancash","bolognesi","la primavera"
"De 70 a 74 ",17,0.037199124726477,"ancash","bolognesi","la primavera"
"De 75 a 79 ",23,0.050328227571116,"ancash","bolognesi","la primavera"
"De 80 a 84 ",17,0.037199124726477,"ancash","bolognesi","la primavera"
"De 85 a 89 ",4,0.0087527352297593,"ancash","bolognesi","la primavera"
"De 95 a más",3,0.00656455142231948,"ancash","bolognesi","la primavera"
"De 0  a 4 ",23,0.0467479674796748,"ancash","bolognesi","mangas"
"De 5  a 9 ",37,0.0752032520325203,"ancash","bolognesi","mangas"
"De 10 a 14 ",44,0.0894308943089431,"ancash","bolognesi","mangas"
"De 15 a 19 ",28,0.0569105691056911,"ancash","bolognesi","mangas"
"De 20 a 24 ",14,0.0284552845528455,"ancash","bolognesi","mangas"
"De 25 a 29 ",22,0.0447154471544715,"ancash","bolognesi","mangas"
"De 30 a 34 ",27,0.0548780487804878,"ancash","bolognesi","mangas"
"De 35 a 39 ",22,0.0447154471544715,"ancash","bolognesi","mangas"
"De 40 a 44 ",24,0.048780487804878,"ancash","bolognesi","mangas"
"De 45 a 49 ",34,0.0691056910569106,"ancash","bolognesi","mangas"
"De 50 a 54 ",40,0.0813008130081301,"ancash","bolognesi","mangas"
"De 55 a 59 ",41,0.0833333333333333,"ancash","bolognesi","mangas"
"De 60 a 64 ",22,0.0447154471544715,"ancash","bolognesi","mangas"
"De 65 a 69 ",26,0.0528455284552846,"ancash","bolognesi","mangas"
"De 70 a 74 ",26,0.0528455284552846,"ancash","bolognesi","mangas"
"De 75 a 79 ",33,0.0670731707317073,"ancash","bolognesi","mangas"
"De 80 a 84 ",27,0.0548780487804878,"ancash","bolognesi","mangas"
"De 85 a 89 ",2,0.0040650406504065,"ancash","bolognesi","mangas"
"De 0  a 4 ",64,0.0697928026172301,"ancash","bolognesi","pacllon"
"De 5  a 9 ",79,0.0861504907306434,"ancash","bolognesi","pacllon"
"De 10 a 14 ",84,0.0916030534351145,"ancash","bolognesi","pacllon"
"De 15 a 19 ",86,0.0937840785169029,"ancash","bolognesi","pacllon"
"De 20 a 24 ",35,0.0381679389312977,"ancash","bolognesi","pacllon"
"De 25 a 29 ",39,0.0425299890948746,"ancash","bolognesi","pacllon"
"De 30 a 34 ",63,0.0687022900763359,"ancash","bolognesi","pacllon"
"De 35 a 39 ",67,0.0730643402399128,"ancash","bolognesi","pacllon"
"De 40 a 44 ",58,0.0632497273718648,"ancash","bolognesi","pacllon"
"De 45 a 49 ",51,0.0556161395856052,"ancash","bolognesi","pacllon"
"De 50 a 54 ",51,0.0556161395856052,"ancash","bolognesi","pacllon"
"De 55 a 59 ",42,0.0458015267175573,"ancash","bolognesi","pacllon"
"De 60 a 64 ",45,0.0490730643402399,"ancash","bolognesi","pacllon"
"De 65 a 69 ",31,0.0338058887677208,"ancash","bolognesi","pacllon"
"De 70 a 74 ",46,0.0501635768811341,"ancash","bolognesi","pacllon"
"De 75 a 79 ",26,0.0283533260632497,"ancash","bolognesi","pacllon"
"De 80 a 84 ",26,0.0283533260632497,"ancash","bolognesi","pacllon"
"De 85 a 89 ",14,0.0152671755725191,"ancash","bolognesi","pacllon"
"De 90 a 94 ",8,0.00872410032715376,"ancash","bolognesi","pacllon"
"De 95 a más",2,0.00218102508178844,"ancash","bolognesi","pacllon"
"De 0  a 4 ",32,0.0646464646464647,"ancash","bolognesi","san miguel de corpanqui"
"De 5  a 9 ",41,0.0828282828282828,"ancash","bolognesi","san miguel de corpanqui"
"De 10 a 14 ",31,0.0626262626262626,"ancash","bolognesi","san miguel de corpanqui"
"De 15 a 19 ",29,0.0585858585858586,"ancash","bolognesi","san miguel de corpanqui"
"De 20 a 24 ",45,0.0909090909090909,"ancash","bolognesi","san miguel de corpanqui"
"De 25 a 29 ",25,0.0505050505050505,"ancash","bolognesi","san miguel de corpanqui"
"De 30 a 34 ",35,0.0707070707070707,"ancash","bolognesi","san miguel de corpanqui"
"De 35 a 39 ",32,0.0646464646464647,"ancash","bolognesi","san miguel de corpanqui"
"De 40 a 44 ",27,0.0545454545454545,"ancash","bolognesi","san miguel de corpanqui"
"De 45 a 49 ",34,0.0686868686868687,"ancash","bolognesi","san miguel de corpanqui"
"De 50 a 54 ",20,0.0404040404040404,"ancash","bolognesi","san miguel de corpanqui"
"De 55 a 59 ",37,0.0747474747474747,"ancash","bolognesi","san miguel de corpanqui"
"De 60 a 64 ",20,0.0404040404040404,"ancash","bolognesi","san miguel de corpanqui"
"De 65 a 69 ",22,0.0444444444444444,"ancash","bolognesi","san miguel de corpanqui"
"De 70 a 74 ",28,0.0565656565656566,"ancash","bolognesi","san miguel de corpanqui"
"De 75 a 79 ",21,0.0424242424242424,"ancash","bolognesi","san miguel de corpanqui"
"De 80 a 84 ",8,0.0161616161616162,"ancash","bolognesi","san miguel de corpanqui"
"De 85 a 89 ",6,0.0121212121212121,"ancash","bolognesi","san miguel de corpanqui"
"De 90 a 94 ",2,0.00404040404040404,"ancash","bolognesi","san miguel de corpanqui"
"De 0  a 4 ",40,0.060790273556231,"ancash","bolognesi","ticllos"
"De 5  a 9 ",54,0.0820668693009118,"ancash","bolognesi","ticllos"
"De 10 a 14 ",75,0.113981762917933,"ancash","bolognesi","ticllos"
"De 15 a 19 ",41,0.0623100303951368,"ancash","bolognesi","ticllos"
"De 20 a 24 ",40,0.060790273556231,"ancash","bolognesi","ticllos"
"De 25 a 29 ",40,0.060790273556231,"ancash","bolognesi","ticllos"
"De 30 a 34 ",48,0.0729483282674772,"ancash","bolognesi","ticllos"
"De 35 a 39 ",36,0.0547112462006079,"ancash","bolognesi","ticllos"
"De 40 a 44 ",47,0.0714285714285714,"ancash","bolognesi","ticllos"
"De 45 a 49 ",37,0.0562310030395137,"ancash","bolognesi","ticllos"
"De 50 a 54 ",30,0.0455927051671733,"ancash","bolognesi","ticllos"
"De 55 a 59 ",18,0.027355623100304,"ancash","bolognesi","ticllos"
"De 60 a 64 ",34,0.0516717325227964,"ancash","bolognesi","ticllos"
"De 65 a 69 ",33,0.0501519756838906,"ancash","bolognesi","ticllos"
"De 70 a 74 ",29,0.0440729483282675,"ancash","bolognesi","ticllos"
"De 75 a 79 ",21,0.0319148936170213,"ancash","bolognesi","ticllos"
"De 80 a 84 ",22,0.033434650455927,"ancash","bolognesi","ticllos"
"De 85 a 89 ",9,0.013677811550152,"ancash","bolognesi","ticllos"
"De 90 a 94 ",4,0.0060790273556231,"ancash","bolognesi","ticllos"
"De 0  a 4 ",1355,0.089604549662743,"ancash","carhuaz","carhuaz"
"De 5  a 9 ",1356,0.0896706784816823,"ancash","carhuaz","carhuaz"
"De 10 a 14 ",1390,0.0919190583256183,"ancash","carhuaz","carhuaz"
"De 15 a 19 ",1303,0.0861658510778997,"ancash","carhuaz","carhuaz"
"De 20 a 24 ",1258,0.0831900542256315,"ancash","carhuaz","carhuaz"
"De 25 a 29 ",1188,0.078561036899881,"ancash","carhuaz","carhuaz"
"De 30 a 34 ",1073,0.0709562227218622,"ancash","carhuaz","carhuaz"
"De 35 a 39 ",1026,0.0678481682317154,"ancash","carhuaz","carhuaz"
"De 40 a 44 ",967,0.063946567914297,"ancash","carhuaz","carhuaz"
"De 45 a 49 ",905,0.0598465811400608,"ancash","carhuaz","carhuaz"
"De 50 a 54 ",730,0.0482740378256844,"ancash","carhuaz","carhuaz"
"De 55 a 59 ",588,0.0388837455363047,"ancash","carhuaz","carhuaz"
"De 60 a 64 ",531,0.035114402856765,"ancash","carhuaz","carhuaz"
"De 65 a 69 ",431,0.0285015209628356,"ancash","carhuaz","carhuaz"
"De 70 a 74 ",376,0.0248644359211744,"ancash","carhuaz","carhuaz"
"De 75 a 79 ",267,0.0176563946567914,"ancash","carhuaz","carhuaz"
"De 80 a 84 ",193,0.0127628620552837,"ancash","carhuaz","carhuaz"
"De 85 a 89 ",117,0.00773707181589737,"ancash","carhuaz","carhuaz"
"De 90 a 94 ",59,0.00390160031741833,"ancash","carhuaz","carhuaz"
"De 95 a más",9,0.000595159370453644,"ancash","carhuaz","carhuaz"
"De 0  a 4 ",204,0.0825242718446602,"ancash","carhuaz","acopampa"
"De 5  a 9 ",219,0.0885922330097087,"ancash","carhuaz","acopampa"
"De 10 a 14 ",223,0.090210355987055,"ancash","carhuaz","acopampa"
"De 15 a 19 ",180,0.0728155339805825,"ancash","carhuaz","acopampa"
"De 20 a 24 ",175,0.0707928802588997,"ancash","carhuaz","acopampa"
"De 25 a 29 ",174,0.0703883495145631,"ancash","carhuaz","acopampa"
"De 30 a 34 ",160,0.0647249190938511,"ancash","carhuaz","acopampa"
"De 35 a 39 ",176,0.0711974110032362,"ancash","carhuaz","acopampa"
"De 40 a 44 ",159,0.0643203883495146,"ancash","carhuaz","acopampa"
"De 45 a 49 ",149,0.0602750809061489,"ancash","carhuaz","acopampa"
"De 50 a 54 ",135,0.0546116504854369,"ancash","carhuaz","acopampa"
"De 55 a 59 ",105,0.0424757281553398,"ancash","carhuaz","acopampa"
"De 60 a 64 ",83,0.0335760517799353,"ancash","carhuaz","acopampa"
"De 65 a 69 ",76,0.0307443365695793,"ancash","carhuaz","acopampa"
"De 70 a 74 ",92,0.0372168284789644,"ancash","carhuaz","acopampa"
"De 75 a 79 ",58,0.023462783171521,"ancash","carhuaz","acopampa"
"De 80 a 84 ",45,0.0182038834951456,"ancash","carhuaz","acopampa"
"De 85 a 89 ",41,0.0165857605177994,"ancash","carhuaz","acopampa"
"De 90 a 94 ",14,0.00566343042071197,"ancash","carhuaz","acopampa"
"De 95 a más",4,0.00161812297734628,"ancash","carhuaz","acopampa"
"De 0  a 4 ",98,0.0684835779175402,"ancash","carhuaz","amashca"
"De 5  a 9 ",105,0.0733752620545073,"ancash","carhuaz","amashca"
"De 10 a 14 ",130,0.0908455625436758,"ancash","carhuaz","amashca"
"De 15 a 19 ",108,0.0754716981132075,"ancash","carhuaz","amashca"
"De 20 a 24 ",105,0.0733752620545073,"ancash","carhuaz","amashca"
"De 25 a 29 ",92,0.0642907058001398,"ancash","carhuaz","amashca"
"De 30 a 34 ",90,0.0628930817610063,"ancash","carhuaz","amashca"
"De 35 a 39 ",94,0.0656883298392732,"ancash","carhuaz","amashca"
"De 40 a 44 ",88,0.0614954577218728,"ancash","carhuaz","amashca"
"De 45 a 49 ",81,0.0566037735849057,"ancash","carhuaz","amashca"
"De 50 a 54 ",81,0.0566037735849057,"ancash","carhuaz","amashca"
"De 55 a 59 ",72,0.050314465408805,"ancash","carhuaz","amashca"
"De 60 a 64 ",61,0.0426275331935709,"ancash","carhuaz","amashca"
"De 65 a 69 ",76,0.053109713487072,"ancash","carhuaz","amashca"
"De 70 a 74 ",53,0.037037037037037,"ancash","carhuaz","amashca"
"De 75 a 79 ",51,0.0356394129979036,"ancash","carhuaz","amashca"
"De 80 a 84 ",26,0.0181691125087351,"ancash","carhuaz","amashca"
"De 85 a 89 ",13,0.00908455625436758,"ancash","carhuaz","amashca"
"De 90 a 94 ",5,0.00349406009783368,"ancash","carhuaz","amashca"
"De 95 a más",2,0.00139762403913347,"ancash","carhuaz","amashca"
"De 0  a 4 ",221,0.093446088794926,"ancash","carhuaz","anta"
"De 5  a 9 ",231,0.0976744186046512,"ancash","carhuaz","anta"
"De 10 a 14 ",248,0.104862579281184,"ancash","carhuaz","anta"
"De 15 a 19 ",194,0.0820295983086681,"ancash","carhuaz","anta"
"De 20 a 24 ",202,0.0854122621564482,"ancash","carhuaz","anta"
"De 25 a 29 ",166,0.0701902748414376,"ancash","carhuaz","anta"
"De 30 a 34 ",168,0.0710359408033827,"ancash","carhuaz","anta"
"De 35 a 39 ",127,0.0536997885835095,"ancash","carhuaz","anta"
"De 40 a 44 ",137,0.0579281183932347,"ancash","carhuaz","anta"
"De 45 a 49 ",132,0.0558139534883721,"ancash","carhuaz","anta"
"De 50 a 54 ",104,0.0439746300211417,"ancash","carhuaz","anta"
"De 55 a 59 ",76,0.0321353065539112,"ancash","carhuaz","anta"
"De 60 a 64 ",89,0.0376321353065539,"ancash","carhuaz","anta"
"De 65 a 69 ",83,0.0350951374207188,"ancash","carhuaz","anta"
"De 70 a 74 ",59,0.0249471458773784,"ancash","carhuaz","anta"
"De 75 a 79 ",46,0.0194503171247357,"ancash","carhuaz","anta"
"De 80 a 84 ",45,0.0190274841437632,"ancash","carhuaz","anta"
"De 85 a 89 ",27,0.0114164904862579,"ancash","carhuaz","anta"
"De 90 a 94 ",8,0.00338266384778013,"ancash","carhuaz","anta"
"De 95 a más",2,0.000845665961945032,"ancash","carhuaz","anta"
"De 0  a 4 ",111,0.0755616065350579,"ancash","carhuaz","ataquero"
"De 5  a 9 ",119,0.0810074880871341,"ancash","carhuaz","ataquero"
"De 10 a 14 ",142,0.0966643975493533,"ancash","carhuaz","ataquero"
"De 15 a 19 ",144,0.0980258679373724,"ancash","carhuaz","ataquero"
"De 20 a 24 ",110,0.0748808713410483,"ancash","carhuaz","ataquero"
"De 25 a 29 ",99,0.0673927842069435,"ancash","carhuaz","ataquero"
"De 30 a 34 ",88,0.0599046970728387,"ancash","carhuaz","ataquero"
"De 35 a 39 ",75,0.0510551395507148,"ancash","carhuaz","ataquero"
"De 40 a 44 ",79,0.0537780803267529,"ancash","carhuaz","ataquero"
"De 45 a 49 ",96,0.0653505786249149,"ancash","carhuaz","ataquero"
"De 50 a 54 ",89,0.0605854322668482,"ancash","carhuaz","ataquero"
"De 55 a 59 ",74,0.0503744043567052,"ancash","carhuaz","ataquero"
"De 60 a 64 ",53,0.0360789652825051,"ancash","carhuaz","ataquero"
"De 65 a 69 ",47,0.0319945541184479,"ancash","carhuaz","ataquero"
"De 70 a 74 ",37,0.0251872021783526,"ancash","carhuaz","ataquero"
"De 75 a 79 ",45,0.0306330837304289,"ancash","carhuaz","ataquero"
"De 80 a 84 ",33,0.0224642614023145,"ancash","carhuaz","ataquero"
"De 85 a 89 ",22,0.0149761742682097,"ancash","carhuaz","ataquero"
"De 90 a 94 ",5,0.00340367597004765,"ancash","carhuaz","ataquero"
"De 95 a más",1,0.00068073519400953,"ancash","carhuaz","ataquero"
"De 0  a 4 ",752,0.0793416332559612,"ancash","carhuaz","marcara"
"De 5  a 9 ",861,0.0908419497784343,"ancash","carhuaz","marcara"
"De 10 a 14 ",852,0.0898923823591475,"ancash","carhuaz","marcara"
"De 15 a 19 ",753,0.079447140746993,"ancash","carhuaz","marcara"
"De 20 a 24 ",793,0.0836674403882676,"ancash","carhuaz","marcara"
"De 25 a 29 ",856,0.090314412323275,"ancash","carhuaz","marcara"
"De 30 a 34 ",765,0.0807132306393754,"ancash","carhuaz","marcara"
"De 35 a 39 ",689,0.0726946613209538,"ancash","carhuaz","marcara"
"De 40 a 44 ",588,0.0620384047267356,"ancash","carhuaz","marcara"
"De 45 a 49 ",530,0.0559189702468875,"ancash","carhuaz","marcara"
"De 50 a 54 ",489,0.0515931631145811,"ancash","carhuaz","marcara"
"De 55 a 59 ",364,0.0384047267355982,"ancash","carhuaz","marcara"
"De 60 a 64 ",307,0.032390799746782,"ancash","carhuaz","marcara"
"De 65 a 69 ",295,0.0311247098543997,"ancash","carhuaz","marcara"
"De 70 a 74 ",229,0.0241612154462967,"ancash","carhuaz","marcara"
"De 75 a 79 ",163,0.0171977210381937,"ancash","carhuaz","marcara"
"De 80 a 84 ",114,0.0120278539776324,"ancash","carhuaz","marcara"
"De 85 a 89 ",56,0.00590841949778434,"ancash","carhuaz","marcara"
"De 90 a 94 ",15,0.00158261236547795,"ancash","carhuaz","marcara"
"De 95 a más",7,0.000738552437223043,"ancash","carhuaz","marcara"
"De 0  a 4 ",141,0.102099927588704,"ancash","carhuaz","pariahuanca"
"De 5  a 9 ",124,0.0897900072411296,"ancash","carhuaz","pariahuanca"
"De 10 a 14 ",112,0.0811006517016655,"ancash","carhuaz","pariahuanca"
"De 15 a 19 ",102,0.0738595220854453,"ancash","carhuaz","pariahuanca"
"De 20 a 24 ",112,0.0811006517016655,"ancash","carhuaz","pariahuanca"
"De 25 a 29 ",81,0.0586531498913831,"ancash","carhuaz","pariahuanca"
"De 30 a 34 ",104,0.0753077480086894,"ancash","carhuaz","pariahuanca"
"De 35 a 39 ",70,0.0506879073135409,"ancash","carhuaz","pariahuanca"
"De 40 a 44 ",92,0.0666183924692252,"ancash","carhuaz","pariahuanca"
"De 45 a 49 ",94,0.0680666183924692,"ancash","carhuaz","pariahuanca"
"De 50 a 54 ",59,0.0427226647356988,"ancash","carhuaz","pariahuanca"
"De 55 a 59 ",56,0.0405503258508327,"ancash","carhuaz","pariahuanca"
"De 60 a 64 ",45,0.0325850832729906,"ancash","carhuaz","pariahuanca"
"De 65 a 69 ",38,0.0275162925416365,"ancash","carhuaz","pariahuanca"
"De 70 a 74 ",46,0.0333091962346126,"ancash","carhuaz","pariahuanca"
"De 75 a 79 ",45,0.0325850832729906,"ancash","carhuaz","pariahuanca"
"De 80 a 84 ",28,0.0202751629254164,"ancash","carhuaz","pariahuanca"
"De 85 a 89 ",28,0.0202751629254164,"ancash","carhuaz","pariahuanca"
"De 90 a 94 ",4,0.00289645184648805,"ancash","carhuaz","pariahuanca"
"De 0  a 4 ",230,0.0978723404255319,"ancash","carhuaz","san miguel de aco"
"De 5  a 9 ",212,0.0902127659574468,"ancash","carhuaz","san miguel de aco"
"De 10 a 14 ",241,0.102553191489362,"ancash","carhuaz","san miguel de aco"
"De 15 a 19 ",241,0.102553191489362,"ancash","carhuaz","san miguel de aco"
"De 20 a 24 ",194,0.0825531914893617,"ancash","carhuaz","san miguel de aco"
"De 25 a 29 ",162,0.068936170212766,"ancash","carhuaz","san miguel de aco"
